Material,Material_Condition,pH,Time_days,Cumulative_Release_mg_m2,Cement_Type,Form_Type,Stat_Measure,Material_encoded,Cement_Type_encoded,Form_Type_encoded,Stat_Measure_encoded,log_Time,log_pH,sqrt_Time,sqrt_pH,pH_squared,pH_cubed,Time_squared,Time_pH_interaction,log_Time_pH,Material_pH_interaction,Material_Time_interaction,pH_normalized,Time_normalized,Alkalinity_index,Reactivity_score,Leaching_potential,Material_group,log_Release,Cement_Content,Additives_Count
Al,"Cement mortar CEM I  H6 BE(M,1,1)",11.69,36.0,259.38812640000003,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.458733775483977,6.0,3.4190641994557516,136.65609999999998,1597.509809,1296.0,420.84,42.21163039881098,0.0,0.0,2.1764856944636892,4.042496608230691,4.6899999999999995,42.21163039881098,819.9365999999999,0,5.562173311752572,80,1
Al,"Cement mortar CEM I  H6 BE(M,1,1)",11.72,64.0,322.8714597333334,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4612967841488667,8.0,3.423448553724738,137.35840000000002,1609.8404480000002,4096.0,750.08,48.923818803176864,0.0,0.0,2.1861601259656958,8.759182428591272,4.720000000000001,48.923818803176864,1098.8672000000001,0,5.780346707856366,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.78,0.25,10.997343066666668,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.4664031782234406,0.5,3.4322004603461025,138.76839999999999,1634.6917519999997,0.0625,2.945,2.628631034481391,0.0,0.0,2.2055089889697084,-1.979700465979694,4.779999999999999,2.628631034481391,69.38419999999999,0,2.4846852141618307,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.84,1.0,26.5148273,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.4714836294558595,1.0,3.4409301068170506,140.1856,1659.797504,1.0,11.84,8.206862617829753,0.0,0.0,2.224857851973721,-1.8533606672200356,4.84,8.206862617829753,140.1856,0,3.3147250339156114,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.81,2.25,46.2497412,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.468946630209271,1.5,3.4365680554879168,139.4761,1647.2127410000003,5.0625,26.5725,13.919915506794842,0.0,0.0,2.215183420471715,-1.6427943359539383,4.8100000000000005,13.919915506794842,209.21415000000002,0,3.8554471766760745,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.77,4.0,71.64712793333334,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.4655539212721855,2.0,3.4307433596816885,138.53289999999998,1630.532233,16.0,47.08,18.94308422934936,0.0,0.0,2.2022841784690397,-1.348001472181402,4.77,18.94308422934936,277.06579999999997,0,4.285613856314451,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.79,9.083333333333334,101.43289,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.4672517145492794,3.013856886670854,3.433656942677879,139.0041,1638.8583389999997,82.50694444444446,107.0925,27.245321131585055,0.0,0.0,2.208733799470377,-0.4916983916992726,4.789999999999999,27.245321131585055,418.9384640604841,0,4.62920785244074,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.63,16.0,135.39130366666666,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.453587966530573,4.0,3.410278580995987,135.25690000000003,1573.0377470000003,256.0,186.08,32.950271191373794,0.0,0.0,2.157136831459677,0.6734353079731327,4.630000000000001,32.950271191373794,541.0276000000001,0,4.915527987267373,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.82,36.0,173.30797033333332,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.469793011977952,6.0,3.438022687534217,139.7124,1651.400568,1296.0,425.52,42.681049727454734,0.0,0.0,2.2184082309723836,4.042496608230691,4.82,42.681049727454734,838.2744,0,5.160823679153092,80,1
Al,"Cement mortar CEM I  H7 BE(M,1,1)",11.7,64.0,219.45797033333332,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4595888418037104,8.0,3.420526275297414,136.89,1601.6129999999996,4096.0,748.8,48.84033105777895,0.0,0.0,2.179710504964358,8.759182428591272,4.699999999999999,48.84033105777895,1095.12,0,5.395707065985184,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.71,0.25,7.443150433333333,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.460443177609626,0.5,3.4219877264537346,137.12410000000003,1605.7232110000004,0.0625,2.9275,2.6130109858893964,0.0,0.0,2.182935315465027,-1.979700465979694,4.710000000000001,2.6130109858893964,68.56205000000001,0,2.1333555130500508,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.6,1.0,14.9887504,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.451005098112319,1.0,3.40587727318528,134.56,1560.896,1.0,11.6,8.040507294495365,0.0,0.0,2.1474623999576705,-1.8533606672200356,4.6,8.040507294495365,134.56,0,2.771885374949056,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.72,2.25,25.99526626666667,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.4612967841488667,1.5,3.423448553724738,137.35840000000002,1609.8404480000002,5.0625,26.37,13.813836557124095,0.0,0.0,2.1861601259656958,-1.6427943359539383,4.720000000000001,13.813836557124095,206.03760000000003,0,3.295661527176585,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.85,4.0,39.293888833333334,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.47232786758114,2.0,3.442382895611701,140.42249999999999,1664.0066249999998,16.0,47.4,19.07183926234409,0.0,0.0,2.2280826624743897,-1.348001472181402,4.85,19.07183926234409,280.84499999999997,0,3.6961998156010782,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.91,9.083333333333334,56.19388883333333,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.477378383367209,3.013856886670854,3.4510867853474796,141.84810000000002,1689.410871,82.50694444444446,108.1825,27.522627199082105,0.0,0.0,2.2474315254784023,-0.4916983916992726,4.91,27.522627199082105,427.50987304617604,0,4.046447054100017,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.78,16.0,76.56055549999999,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.4664031782234406,4.0,3.4322004603461025,138.76839999999999,1634.6917519999997,256.0,188.48,33.37525319298222,0.0,0.0,2.2055089889697084,0.6734353079731327,4.779999999999999,33.37525319298222,555.0735999999999,0,4.351058992545811,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.75,36.0,104.33722216666666,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.463853240590168,6.0,3.427827300200522,138.0625,1622.234375,1296.0,423.0,42.42828547356964,0.0,0.0,2.1958345574677023,4.042496608230691,4.75,42.42828547356964,828.375,0,4.657166843541099,80,1
Al,"Cement mortar CEM I  H9 BE(M,1,1)",11.55,64.0,141.25722216666665,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.446685436967803,8.0,3.398529093593286,133.4025,1540.7988750000002,4096.0,739.2,48.21417296729461,0.0,0.0,2.131338347454327,8.759182428591272,4.550000000000001,48.21417296729461,1067.22,0,4.957636842660815,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",12.08,0.25,11.925739366666669,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.4915511925066687,0.5,3.4756294393965534,145.9264,1762.790912,0.0625,3.02,2.695574099875654,0.0,0.0,2.3022533039897715,-1.979700465979694,5.08,2.695574099875654,72.9632,0,2.559220623142653,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.91,1.0,32.103160700000004,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.477378383367209,1.0,3.4510867853474796,141.84810000000002,1689.410871,1.0,11.91,8.255382920468948,0.0,0.0,2.2474315254784023,-1.8533606672200356,4.91,8.255382920468948,141.84810000000002,0,3.499628767250174,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.84,2.25,54.11155360000001,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,0.0,0.0,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,0,4.009359378388734,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.67,4.0,78.0120835,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.4570214462984645,2.0,3.4161381705077445,136.1889,1589.324463,16.0,46.68,18.78214043810595,0.0,0.0,2.170036073462352,-1.348001472181402,4.67,18.78214043810595,272.3778,0,4.3696007964666945,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.88,9.083333333333334,110.24658016666667,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.474856313934499,3.013856886670854,3.4467375879228173,141.13440000000003,1676.6766720000003,82.50694444444446,107.91000000000001,27.453300682207846,0.0,0.0,2.237757093976396,-0.4916983916992726,4.880000000000001,27.453300682207846,425.3588833861591,0,4.711749180498957,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.88,16.0,147.23365193333333,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.474856313934499,4.0,3.4467375879228173,141.13440000000003,1676.6766720000003,256.0,190.08,33.65857452738785,0.0,0.0,2.237757093976396,0.6734353079731327,4.880000000000001,33.65857452738785,564.5376000000001,0,4.998789758160376,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.83,36.0,193.70199593333334,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.4706386779902956,6.0,3.4394767043839676,139.9489,1655.595487,1296.0,425.88,42.717158906581176,0.0,0.0,2.2216330414730523,4.042496608230691,4.83,42.717158906581176,839.6934000000001,0,5.271470163652437,80,1
Al,"Cement mortar CEM I D1 DE(M,1,1)",11.66,64.0,258.9186626,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4561641809223462,8.0,3.4146742157927745,135.9556,1585.2422960000001,4096.0,746.24,48.673355566983126,0.0,0.0,2.166811262961683,8.759182428591272,4.66,48.673355566983126,1087.6448,0,5.560368745918244,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.94,0.25,8.583329733333333,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.479894107964456,0.5,3.455430508634199,142.56359999999998,1702.2093839999998,0.0625,2.985,2.6643340026916644,0.0,0.0,2.2571059569804084,-1.979700465979694,4.9399999999999995,2.6643340026916644,71.28179999999999,0,2.2600251029230054,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.93,1.0,25.053365566666667,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.4790562361098245,1.0,3.4539832078341086,142.32489999999999,1697.936057,1.0,11.93,8.269245864080148,0.0,0.0,2.2538811464797397,-1.8533606672200356,4.93,8.269245864080148,142.32489999999999,0,3.260146956271384,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.89,2.25,50.4339329,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.4756977107026903,1.5,3.448187929913334,141.37210000000002,1680.9142690000003,5.0625,26.7525,14.014207906502174,0.0,0.0,2.240981904477065,-1.6427943359539383,4.890000000000001,14.014207906502174,212.05815,0,3.9402981277944353,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.9,4.0,79.47500513333334,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.4765384001174837,2.0,3.449637662132068,141.61,1685.159,16.0,47.6,19.152311157965794,0.0,0.0,2.2442067149777336,-1.348001472181402,4.9,19.152311157965794,283.22,0,4.387946640972796,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.97,9.083333333333334,115.47142836666667,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.482403519569882,3.013856886670854,3.459768778401239,143.2809,1715.0723730000002,82.50694444444446,108.7275,27.66128023283063,0.0,0.0,2.2667803884824154,-0.4916983916992726,4.970000000000001,27.66128023283063,431.828127193398,0,4.757645992855508,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.69,16.0,154.59299526666666,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.458733775483977,4.0,3.4190641994557516,136.65609999999998,1597.509809,256.0,187.04,33.120263992017165,0.0,0.0,2.1764856944636892,0.6734353079731327,4.6899999999999995,33.120263992017165,546.6243999999999,0,5.047243593164561,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.91,36.0,201.0463286,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.477378383367209,6.0,3.4510867853474796,141.84810000000002,1689.410871,1296.0,428.76,43.006032339592714,0.0,0.0,2.2474315254784023,4.042496608230691,4.91,43.006032339592714,851.0886,0,5.308497020609578,80,1
Al,"Cement mortar CEM I D2 DE(M,2,1)",11.81,64.0,265.22299526666666,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.468946630209271,8.0,3.4365680554879168,139.4761,1647.2127410000003,4096.0,755.84,49.29951365746747,0.0,0.0,2.215183420471715,8.759182428591272,4.8100000000000005,49.29951365746747,1115.8088,0,5.584334285651165,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",12.06,0.25,11.8337297,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.4898941912990393,0.5,3.472751070837068,145.4436,1754.0498160000002,0.0625,3.015,2.69111122884937,0.0,0.0,2.295803682988434,-1.979700465979694,5.0600000000000005,2.69111122884937,72.7218,0,2.552076837862961,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.87,1.0,31.951589800000004,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.4740142086215764,1.0,3.4452866353904428,140.8969,1672.4462029999997,1.0,11.87,8.22765703324655,0.0,0.0,2.234532283475727,-1.8533606672200356,4.869999999999999,8.22765703324655,140.8969,0,3.4950395086464896,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.78,2.25,57.026172666666675,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.4664031782234406,1.5,3.4322004603461025,138.76839999999999,1634.6917519999997,5.0625,26.505,13.88455585690459,0.0,0.0,2.2055089889697084,-1.6427943359539383,4.779999999999999,13.88455585690459,208.15259999999998,0,4.060894161636024,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.52,4.0,84.55544846666668,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.444084655267745,2.0,3.394112549695428,132.7104,1528.8238079999999,16.0,46.08,18.540724751240834,0.0,0.0,2.12166391595232,-1.348001472181402,4.52,18.540724751240834,265.4208,0,4.449164685822415,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.85,9.083333333333334,121.88742626666668,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.47232786758114,3.013856886670854,3.442382895611701,140.42249999999999,1664.0066249999998,82.50694444444446,107.6375,27.38397416533358,0.0,0.0,2.2280826624743897,-0.4916983916992726,4.85,27.38397416533358,423.21331866853797,0,4.811268702686082,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.82,16.0,165.43807193333333,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.469793011977952,4.0,3.438022687534217,139.7124,1651.400568,256.0,189.12,33.48858172674448,0.0,0.0,2.2184082309723836,0.6734353079731327,4.82,33.48858172674448,558.8496,0,5.114623299893194,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.76,36.0,222.2623286,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.464703942470481,6.0,3.4292856398964493,138.2976,1626.379776,1296.0,423.36,42.46439465269608,0.0,0.0,2.199059367968371,4.042496608230691,4.76,42.46439465269608,829.7855999999999,0,5.408347441524132,80,1
Al,"Cement mortar CEM I H1 BE(M,1,1)",11.77,64.0,290.8589952666666,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4655539212721855,8.0,3.4307433596816885,138.53289999999998,1630.532233,4096.0,753.28,49.132538166671644,0.0,0.0,2.2022841784690397,8.759182428591272,4.77,49.132538166671644,1108.2631999999999,0,5.676270792715572,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.86,0.25,10.343968266666668,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.4731713935695794,0.5,3.443835071544513,140.65959999999998,1668.2228559999999,0.0625,2.965,2.6464825185865277,0.0,0.0,2.2313074729750584,-1.979700465979694,4.859999999999999,2.6464825185865277,70.32979999999999,0,2.4286861724186752,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.88,1.0,24.70694416666667,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.474856313934499,1.0,3.4467375879228173,141.13440000000003,1676.6766720000003,1.0,11.88,8.23458850505215,0.0,0.0,2.237757093976396,-1.8533606672200356,4.880000000000001,8.23458850505215,141.13440000000003,0,3.2467611564410617,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.84,2.25,45.948013800000005,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.4714836294558595,1.5,3.4409301068170506,140.1856,1659.797504,5.0625,26.64,13.95527515668509,0.0,0.0,2.224857851973721,-1.6427943359539383,4.84,13.95527515668509,210.27839999999998,0,3.8490409001800683,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.86,4.0,71.87378076666667,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.4731713935695794,2.0,3.443835071544513,140.65959999999998,1668.2228559999999,16.0,47.44,19.087933641468428,0.0,0.0,2.2313074729750584,-1.348001472181402,4.859999999999999,19.087933641468428,281.31919999999997,0,4.2887289140561435,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.87,9.083333333333334,105.81436753333334,CEM_I,Mortar,Unknown,0,0,1,5,2.310883895808741,2.4740142086215764,3.013856886670854,3.4452866353904428,140.8969,1672.4462029999997,82.50694444444446,107.81916666666666,27.430191843249755,0.0,0.0,2.234532283475727,-0.4916983916992726,4.869999999999999,27.430191843249755,424.6430923755746,0,4.6710924449437545,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.68,16.0,146.1188209,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.457877977400081,4.0,3.4176014981270124,136.42239999999998,1593.4136319999998,256.0,186.88,33.0919318585766,0.0,0.0,2.1732608839630205,0.6734353079731327,4.68,33.0919318585766,545.6895999999999,0,4.991240565718,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.98,36.0,192.31215423333333,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.4832385926873033,6.0,3.461213659975356,143.52040000000002,1719.3743920000002,1296.0,431.28000000000003,43.25879659347781,0.0,0.0,2.270005198983084,4.042496608230691,4.98,43.25879659347781,861.1224000000002,0,5.2643062618026715,80,1
Al,"Cement mortar CEM I N2 NO(M,1,1)",11.87,64.0,252.02548756666667,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4740142086215764,8.0,3.4452866353904428,140.8969,1672.4462029999997,4096.0,759.68,49.5499768936612,0.0,0.0,2.234532283475727,8.759182428591272,4.869999999999999,49.5499768936612,1127.1752,0,5.533490225023673,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.91,0.25,2.856420357142857,CEM_I,Mortar,Unknown,0,0,1,5,0.22314355131420976,2.477378383367209,0.5,3.4510867853474796,141.84810000000002,1689.410871,0.0625,2.9775,2.657639696152238,0.0,0.0,2.2474315254784023,-1.979700465979694,4.91,2.657639696152238,70.92405000000001,0,1.3497393845885899,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.87,1.0,7.413681785714285,CEM_I,Mortar,Unknown,0,0,1,5,0.6931471805599453,2.4740142086215764,1.0,3.4452866353904428,140.8969,1672.4462029999997,1.0,11.87,8.22765703324655,0.0,0.0,2.234532283475727,-1.8533606672200356,4.869999999999999,8.22765703324655,140.8969,0,2.1298591648327885,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.94,2.25,13.457753214285713,CEM_I,Mortar,Unknown,0,0,1,5,1.1786549963416462,2.479894107964456,1.5,3.455430508634199,142.56359999999998,1702.2093839999998,5.0625,26.865,14.073140656319255,0.0,0.0,2.2571059569804084,-1.6427943359539383,4.9399999999999995,14.073140656319255,213.84539999999998,0,2.6712308252863277,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.94,4.0,21.054581785714284,CEM_I,Mortar,Unknown,0,0,1,5,1.6094379124341003,2.479894107964456,2.0,3.455430508634199,142.56359999999998,1702.2093839999998,16.0,47.76,19.216688674463157,0.0,0.0,2.2571059569804084,-1.348001472181402,4.9399999999999995,19.216688674463157,285.12719999999996,0,3.093520371042692,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.96,9.0,31.156788928571427,CEM_I,Mortar,Unknown,0,0,1,5,2.302585092994046,2.481567748522486,3.0,3.4583232931581165,143.04160000000002,1710.7775360000003,81.0,107.64000000000001,27.53891771220879,0.0,0.0,2.2635555779817467,-0.5057361471170125,4.960000000000001,27.53891771220879,429.12480000000005,0,3.470623592577346,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.95,16.0,43.80007821428571,CEM_I,Mortar,Unknown,0,0,1,5,2.833213344056216,2.4807312783775197,4.0,3.456877203488721,142.80249999999998,1706.4898749999998,256.0,191.2,33.856899461471784,0.0,0.0,2.2603307674810775,0.6734353079731327,4.949999999999999,33.856899461471784,571.2099999999999,0,3.8022098852740074,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.98,36.0,62.023803214285714,CEM_I,Mortar,Unknown,0,0,1,5,3.6109179126442243,2.4832385926873033,6.0,3.461213659975356,143.52040000000002,1719.3743920000002,1296.0,431.28000000000003,43.25879659347781,0.0,0.0,2.270005198983084,4.042496608230691,4.98,43.25879659347781,861.1224000000002,0,4.143512483830392,80,1
Al,"Cement mortar CEM I NOR-2 NO(M,1,1)",11.86,64.0,86.36217107142858,CEM_I,Mortar,Unknown,0,0,1,5,4.174387269895637,2.4731713935695794,8.0,3.443835071544513,140.65959999999998,1668.2228559999999,4096.0,759.04,49.50823302096225,0.0,0.0,2.2313074729750584,8.759182428591272,4.859999999999999,49.50823302096225,1125.2767999999999,0,4.4700623636959,80,1
Al,"Cement mortar CEM II/A-S 32.5 R (20% GBFS) DE(M,1,1)",11.84,0.25,6.8159,CEM_II,Mortar,Unknown,0,1,1,5,0.22314355131420976,2.4714836294558595,0.5,3.4409301068170506,140.1856,1659.797504,0.0625,2.96,2.6420196475602435,0.0,0.0,2.224857851973721,-1.979700465979694,4.84,2.6420196475602435,70.0928,0,2.0561601203904663,80,1
Al,"Cement mortar CEM II/A-S 32.5 R (20% GBFS) DE(M,1,1)",11.75,1.0,24.827167857142857,CEM_II,Mortar,Unknown,0,1,1,5,0.6931471805599453,2.463853240590168,1.0,3.427827300200522,138.0625,1622.234375,1.0,11.75,8.144479371579358,0.0,0.0,2.1958345574677023,-1.8533606672200356,4.75,8.144479371579358,138.0625,0,3.251426955612034,80,1
Al,"Cement mortar CEM II/A-S 32.5 R (20% GBFS) DE(M,1,1)",11.85,2.25,49.571600000000004,CEM_II,Mortar,Unknown,0,1,1,5,1.1786549963416462,2.47232786758114,1.5,3.442382895611701,140.42249999999999,1664.0066249999998,5.0625,26.662499999999998,13.967061706648506,0.0,0.0,2.2280826624743897,-1.6427943359539383,4.85,13.967061706648506,210.63374999999996,0,3.9233901539032243,80,1
Al,"Cement mortar CEM II/A-S 32.5 R (20% GBFS) DE(M,1,1)",11.8,4.0,80.20489285714287,CEM_II,Mortar,Unknown,0,1,1,5,1.6094379124341003,2.468099531471619,2.0,3.4351128074635335,139.24,1643.0320000000004,16.0,47.2,18.991367366722386,0.0,0.0,2.211958609971046,-1.348001472181402,4.800000000000001,18.991367366722386,278.48,0,4.396975502213626,80,1
